frame_number,timestamp,max_value,min_value,mean_value,std_value
5.640000000000000000e+02,1.759158789369539022e+09,1.599379479885101318e-01,-1.525010317564010620e-01,-4.488695210010450793e-06,1.284726817543915475e-02
5.650000000000000000e+02,1.759158789385230541e+09,1.597266644239425659e-01,-1.524540781974792480e-01,-1.503829779231656555e-06,1.284109424643991269e-02
5.660000000000000000e+02,1.759158789400462627e+09,1.598017960786819458e-01,-1.524493843317031860e-01,-3.559479996657764957e-06,1.284853130379181446e-02
5.670000000000000000e+02,1.759158789416345358e+09,1.596116423606872559e-01,-1.523507833480834961e-01,-2.870037073451932907e-06,1.284758579820122898e-02
5.680000000000000000e+02,1.759158789432081461e+09,1.600388884544372559e-01,-1.523108780384063721e-01,-2.246884116660659879e-06,1.284450350717747033e-02
5.690000000000000000e+02,1.759158789447982550e+09,1.600740998983383179e-01,-1.523296684026718140e-01,-4.043812882732024584e-06,1.285513189947317877e-02
5.700000000000000000e+02,1.759158789464090824e+09,1.597407609224319458e-01,-1.525855362415313721e-01,-4.165276365139077180e-06,1.284735361555348378e-02
5.710000000000000000e+02,1.759158789479286194e+09,1.602290421724319458e-01,-1.527099609375000000e-01,-1.827245327490345517e-06,1.285071002183005989e-02
5.720000000000000000e+02,1.759158789495378256e+09,1.598534435033798218e-01,-1.526207476854324341e-01,-3.766134412177952443e-06,1.285470142197525992e-02
5.730000000000000000e+02,1.759158789511169195e+09,1.596703380346298218e-01,-1.526888310909271240e-01,-1.328708048208437713e-06,1.283932040598038775e-02
5.740000000000000000e+02,1.759158789526208401e+09,1.598698645830154419e-01,-1.528813242912292480e-01,-5.507845101906192309e-06,1.284900101558346212e-02
5.750000000000000000e+02,1.759158789542379856e+09,1.598722189664840698e-01,-1.527522057294845581e-01,2.946742570287902939e-07,1.286003774265542278e-02
5.760000000000000000e+02,1.759158789558109999e+09,1.597994416952133179e-01,-1.525831967592239380e-01,-3.060953216447003548e-06,1.284762801825373342e-02
5.770000000000000000e+02,1.759158789573123693e+09,1.599050760269165039e-01,-1.525550186634063721e-01,-3.207662667782349281e-06,1.282901976305557412e-02
5.780000000000000000e+02,1.759158789588733912e+09,1.599825471639633179e-01,-1.526442319154739380e-01,-3.572096334949648984e-06,1.284515404105591660e-02
5.790000000000000000e+02,1.759158789603764534e+09,1.599426418542861938e-01,-1.525831967592239380e-01,-3.286535570715210762e-06,1.284687941037165014e-02
5.800000000000000000e+02,1.759158789620245218e+09,1.598557829856872559e-01,-1.523695737123489380e-01,-3.319668864272047800e-06,1.284630808921054940e-02
5.810000000000000000e+02,1.759158789635296106e+09,1.600412428379058838e-01,-1.524212211370468140e-01,-4.442943717150981435e-06,1.284619650086749054e-02
5.820000000000000000e+02,1.759158789651891232e+09,1.596139967441558838e-01,-1.524470299482345581e-01,-2.810100077736463978e-06,1.285236272654999463e-02
5.830000000000000000e+02,1.759158789667041779e+09,1.600553244352340698e-01,-1.525151133537292480e-01,-1.625300576561570668e-06,1.285451760186550121e-02
5.840000000000000000e+02,1.759158789682240009e+09,1.599074304103851318e-01,-1.524892896413803101e-01,-6.455935382751137292e-07,1.285561209610664758e-02
5.850000000000000000e+02,1.759158789696877003e+09,1.595693826675415039e-01,-1.524564325809478760e-01,-5.785511723357919899e-06,1.285435667421016420e-02
5.860000000000000000e+02,1.759158789713469982e+09,1.596093028783798218e-01,-1.525245010852813721e-01,-5.894358325932561431e-06,1.285084166739958698e-02
5.870000000000000000e+02,1.759158789728950500e+09,1.597196310758590698e-01,-1.525104194879531860e-01,-4.296211748181522862e-06,1.283903802482306948e-02
5.880000000000000000e+02,1.759158789745053291e+09,1.598886549472808838e-01,-1.526113599538803101e-01,-3.267607576346211393e-06,1.285118067046105150e-02
5.890000000000000000e+02,1.759158789760337353e+09,1.599942892789840698e-01,-1.526254415512084961e-01,-3.400134708668232311e-06,1.284958959047420406e-02
5.900000000000000000e+02,1.759158789774912119e+09,1.595083475112915039e-01,-1.522310674190521240e-01,-4.105338492781958558e-06,1.285003503241436036e-02
5.910000000000000000e+02,1.759158789791703224e+09,1.598017960786819458e-01,-1.525597125291824341e-01,-4.057991315458596226e-06,1.284992891195522666e-02
5.920000000000000000e+02,1.759158789807245255e+09,1.598370075225830078e-01,-1.523531377315521240e-01,-2.483543640409230772e-06,1.284546485904727864e-02
5.930000000000000000e+02,1.759158789822544575e+09,1.596750319004058838e-01,-1.524869501590728760e-01,-3.769309504940137772e-06,1.284445855829494804e-02
5.940000000000000000e+02,1.759158789837791681e+09,1.598745584487915039e-01,-1.525691002607345581e-01,-2.911073152436025436e-06,1.283963166042692561e-02
5.950000000000000000e+02,1.759158789853053808e+09,1.597665846347808838e-01,-1.525221616029739380e-01,-4.346707261366910328e-06,1.284248654125656232e-02
5.960000000000000000e+02,1.759158789869594097e+09,1.599308997392654419e-01,-1.526536196470260620e-01,-2.496156222909737671e-06,1.284903810386862563e-02
5.970000000000000000e+02,1.759158789885342360e+09,1.600553244352340698e-01,-1.525878906250000000e-01,-3.567366296118306850e-06,1.283994490998980817e-02
5.980000000000000000e+02,1.759158789901012659e+09,1.600506305694580078e-01,-1.525503247976303101e-01,-2.663370295404972928e-06,1.283809023623724496e-02
5.990000000000000000e+02,1.759158789916646481e+09,1.596210300922393799e-01,-1.524470299482345581e-01,-4.121105683021176451e-06,1.283834193744427810e-02
6.000000000000000000e+02,1.759158789931440115e+09,1.601609587669372559e-01,-1.526066660881042480e-01,-2.474064205881570948e-06,1.284526654426260996e-02
6.010000000000000000e+02,1.759158789946395636e+09,1.600177586078643799e-01,-1.526888310909271240e-01,-9.027127394454764093e-08,1.283974989891531471e-02
6.020000000000000000e+02,1.759158789963163614e+09,1.599168181419372559e-01,-1.524634659290313721e-01,-3.538946885484658956e-06,1.284365130487944220e-02
6.030000000000000000e+02,1.759158789979068041e+09,1.599426418542861938e-01,-1.526723951101303101e-01,-8.723029019185110243e-06,1.284628506370611052e-02
6.040000000000000000e+02,1.759158789993286133e+09,1.599825471639633179e-01,-1.526606529951095581e-01,-6.004791149305880178e-06,1.284524739207074107e-02
6.050000000000000000e+02,1.759158790009887934e+09,1.602407693862915039e-01,-1.527146548032760620e-01,2.246166381704365180e-06,1.285456286030432771e-02
6.060000000000000000e+02,1.759158790024860859e+09,1.596891134977340698e-01,-1.524470299482345581e-01,-4.422430261423605177e-06,1.283270671778474932e-02
6.070000000000000000e+02,1.759158790041468620e+09,1.601257473230361938e-01,-1.525714546442031860e-01,-2.150652280779614753e-06,1.283503017025617275e-02
6.080000000000000000e+02,1.759158790057474375e+09,1.597337126731872559e-01,-1.525550186634063721e-01,-2.663376088238330363e-06,1.284076194519230898e-02
6.090000000000000000e+02,1.759158790071656227e+09,1.599590778350830078e-01,-1.525338888168334961e-01,-5.410021464333494464e-06,1.283128352221773842e-02
6.100000000000000000e+02,1.759158790087159872e+09,1.596820652484893799e-01,-1.526723951101303101e-01,-6.471772371360544934e-06,1.282788595086802215e-02
6.110000000000000000e+02,1.759158790103759050e+09,1.600506305694580078e-01,-1.525362432003021240e-01,-5.378475999846795052e-06,1.284875636076243666e-02
6.120000000000000000e+02,1.759158790120057106e+09,1.596961468458175659e-01,-1.525456309318542480e-01,-2.683907616505587121e-06,1.285200923849120179e-02
6.130000000000000000e+02,1.759158790134978533e+09,1.602736413478851318e-01,-1.524845957756042480e-01,-4.420862108886272251e-06,1.284225345478870114e-02
6.140000000000000000e+02,1.759158790150100231e+09,1.598323136568069458e-01,-1.525972783565521240e-01,-1.817777485505620805e-06,1.284699580612405460e-02
6.150000000000000000e+02,1.759158790166103363e+09,1.597524881362915039e-01,-1.524634659290313721e-01,-2.464604079626932025e-06,1.285074917859377330e-02
6.160000000000000000e+02,1.759158790180983067e+09,1.599308997392654419e-01,-1.525151133537292480e-01,-4.925703053466408606e-06,1.284581734080112239e-02
6.170000000000000000e+02,1.759158790196384192e+09,1.600952297449111938e-01,-1.524752080440521240e-01,-4.419272569929421408e-06,1.284004424816464866e-02
6.180000000000000000e+02,1.759158790212425947e+09,1.595952063798904419e-01,-1.525151133537292480e-01,-1.447050175818398658e-06,1.284945423844123698e-02
6.190000000000000000e+02,1.759158790228511810e+09,1.596116423606872559e-01,-1.524329483509063721e-01,-4.324633551892543509e-06,1.284233985941016405e-02
6.200000000000000000e+02,1.759158790244379997e+09,1.597783118486404419e-01,-1.523695737123489380e-01,-9.832341841927466691e-07,1.283845002015041037e-02
6.210000000000000000e+02,1.759158790259353161e+09,1.600388884544372559e-01,-1.524775475263595581e-01,-5.411602042200410101e-06,1.284678132747978443e-02
6.220000000000000000e+02,1.759158790274971485e+09,1.600506305694580078e-01,-1.524611264467239380e-01,1.701908083594888344e-06,1.284764886323064119e-02
6.230000000000000000e+02,1.759158790289994478e+09,1.600060313940048218e-01,-1.526817828416824341e-01,-3.865536387345082546e-06,1.284519677370275087e-02
6.240000000000000000e+02,1.759158790305240631e+09,1.601093113422393799e-01,-1.525620669126510620e-01,-6.501750477895334981e-06,1.283712155742571318e-02
6.250000000000000000e+02,1.759158790320527077e+09,1.601914763450622559e-01,-1.526207476854324341e-01,-1.570090446989524935e-06,1.284007304724931950e-02
6.260000000000000000e+02,1.759158790336174011e+09,1.600787937641143799e-01,-1.524071246385574341e-01,-3.195035417846117675e-06,1.284818726940729731e-02
6.270000000000000000e+02,1.759158790351495743e+09,1.596398204565048218e-01,-1.525620669126510620e-01,-5.760256025495123552e-06,1.284054969953352457e-02
6.280000000000000000e+02,1.759158790366565943e+09,1.602407693862915039e-01,-1.524376422166824341e-01,9.746949711380468699e-08,1.285541458113611570e-02
6.290000000000000000e+02,1.759158790382219791e+09,1.596773713827133179e-01,-1.523719131946563721e-01,-2.243729803682580668e-06,1.284727932945101299e-02
6.300000000000000000e+02,1.759158790398035526e+09,1.600694060325622559e-01,-1.522545367479324341e-01,-1.521188216022364388e-06,1.284174488542737420e-02
6.310000000000000000e+02,1.759158790413541317e+09,1.596891134977340698e-01,-1.524799019098281860e-01,1.723994338197870424e-06,1.284027513340783855e-02
6.320000000000000000e+02,1.759158790428119659e+09,1.598581373691558838e-01,-1.521324664354324341e-01,3.767177983085060296e-07,1.283417722581132840e-02
6.330000000000000000e+02,1.759158790444275618e+09,1.600553244352340698e-01,-1.525221616029739380e-01,-5.845459658986641941e-06,1.284331001307359443e-02
6.340000000000000000e+02,1.759158790460293770e+09,1.598393470048904419e-01,-1.525972783565521240e-01,-6.233559481086959577e-06,1.284349812499844569e-02
6.350000000000000000e+02,1.759158790474800110e+09,1.597290188074111938e-01,-1.525503247976303101e-01,-4.512353837316201984e-06,1.284785520294822077e-02
6.360000000000000000e+02,1.759158790490662098e+09,1.595740765333175659e-01,-1.524916440248489380e-01,-4.592825761054912353e-06,1.284860114633814762e-02
6.370000000000000000e+02,1.759158790506729364e+09,1.598510891199111938e-01,-1.524282544851303101e-01,9.304534262110958146e-07,1.285415138666205249e-02
6.380000000000000000e+02,1.759158790522300959e+09,1.599661111831665039e-01,-1.524845957756042480e-01,-2.215348334655778400e-06,1.283405936398723454e-02
6.390000000000000000e+02,1.759158790538280725e+09,1.597149372100830078e-01,-1.525409370660781860e-01,-3.513736120663618627e-06,1.284341717279703643e-02
6.400000000000000000e+02,1.759158790552986860e+09,1.598370075225830078e-01,-1.525245010852813721e-01,-6.457569135344324153e-06,1.283946212126435907e-02
6.410000000000000000e+02,1.759158790568649769e+09,1.601093113422393799e-01,-1.525033712387084961e-01,-8.743606065125629069e-07,1.284678766546358368e-02
6.420000000000000000e+02,1.759158790583720446e+09,1.600013226270675659e-01,-1.524845957756042480e-01,-5.935376614760209569e-06,1.284435095507166329e-02
6.430000000000000000e+02,1.759158790600315332e+09,1.596985012292861938e-01,-1.523836553096771240e-01,-6.061665872234747555e-07,1.284641378755524595e-02
6.440000000000000000e+02,1.759158790616335154e+09,1.598182171583175659e-01,-1.524376422166824341e-01,-7.434167941411981551e-07,1.284862270486250221e-02
6.450000000000000000e+02,1.759158790632116795e+09,1.598323136568069458e-01,-1.525691002607345581e-01,-5.460499749073210225e-06,1.283786914895640972e-02
6.460000000000000000e+02,1.759158790646336317e+09,1.600623577833175659e-01,-1.526066660881042480e-01,-1.901398517076657262e-06,1.284031374815871977e-02
6.470000000000000000e+02,1.759158790662826061e+09,1.593862771987915039e-01,-1.522803604602813721e-01,-2.363630870153458312e-06,1.285055978815676132e-02
6.480000000000000000e+02,1.759158790678501129e+09,1.594214886426925659e-01,-1.524822562932968140e-01,-2.161690861371621494e-06,1.285864176315202299e-02
6.490000000000000000e+02,1.759158790694075584e+09,1.599684655666351318e-01,-1.524353027343750000e-01,-2.966283729420787370e-06,1.284085923972456619e-02
6.500000000000000000e+02,1.759158790709716082e+09,1.599473357200622559e-01,-1.523061841726303101e-01,-4.080078129938692798e-06,1.284478362101470518e-02
6.510000000000000000e+02,1.759158790725228548e+09,1.595975607633590698e-01,-1.524892896413803101e-01,7.222038193283938314e-08,1.283254188111388784e-02
6.520000000000000000e+02,1.759158790739987612e+09,1.597337126731872559e-01,-1.523930430412292480e-01,-1.271923780731540135e-06,1.284051874092751247e-02
6.530000000000000000e+02,1.759158790755475044e+09,1.600435823202133179e-01,-1.525080651044845581e-01,-4.370375653057899993e-06,1.284341259902229207e-02
6.540000000000000000e+02,1.759158790771223068e+09,1.596703380346298218e-01,-1.526841372251510620e-01,-2.119099443151391847e-06,1.284377211103077294e-02
6.550000000000000000e+02,1.759158790786368847e+09,1.599449962377548218e-01,-1.525855362415313721e-01,-2.833748339522542444e-06,1.283985678057813357e-02
6.560000000000000000e+02,1.759158790801596880e+09,1.599144786596298218e-01,-1.523367017507553101e-01,-3.218703433789884324e-06,1.283631657114334308e-02
6.570000000000000000e+02,1.759158790817014694e+09,1.600318402051925659e-01,-1.524634659290313721e-01,-4.884685307248922830e-06,1.283558727037095205e-02
6.580000000000000000e+02,1.759158790832169771e+09,1.603276282548904419e-01,-1.524799019098281860e-01,-2.559258203649567017e-06,1.283829731223360901e-02
6.590000000000000000e+02,1.759158790848259926e+09,1.604684889316558838e-01,-1.525385826826095581e-01,-3.335436605220087093e-06,1.283795690859259805e-02
6.600000000000000000e+02,1.759158790864077330e+09,1.598628312349319458e-01,-1.523648798465728760e-01,-8.412177134469632723e-07,1.284169999762034553e-02
6.610000000000000000e+02,1.759158790879287243e+09,1.599308997392654419e-01,-1.524517387151718140e-01,-7.844304618739414057e-06,1.284493132621431291e-02
6.620000000000000000e+02,1.759158790894188881e+09,1.598792523145675659e-01,-1.526723951101303101e-01,-1.543271297631817831e-06,1.284766432709519984e-02
6.630000000000000000e+02,1.759158790910673618e+09,1.599191725254058838e-01,-1.525526791810989380e-01,3.277834223879796959e-07,1.283261509201538697e-02
6.640000000000000000e+02,1.759158790926020861e+09,1.601210534572601318e-01,-1.526043266057968140e-01,-4.685899941198116767e-06,1.285040791442274011e-02
6.650000000000000000e+02,1.759158790941412210e+09,1.602313816547393799e-01,-1.526324898004531860e-01,-4.214182341659687499e-06,1.284535769767149692e-02
6.660000000000000000e+02,1.759158790956455469e+09,1.596656292676925659e-01,-1.527029126882553101e-01,-1.388677598699985685e-06,1.286142319691905081e-02
6.670000000000000000e+02,1.759158790971675634e+09,1.602384299039840698e-01,-1.528907120227813721e-01,-8.159814807878095156e-07,1.283438769738349736e-02
6.680000000000000000e+02,1.759158790988299608e+09,1.597830057144165039e-01,-1.527357846498489380e-01,-2.302107798651152414e-06,1.284706743933612151e-02
6.690000000000000000e+02,1.759158791004293680e+09,1.602478176355361938e-01,-1.528836786746978760e-01,-5.638781330723700661e-06,1.285072297510595971e-02
6.700000000000000000e+02,1.759158791019631147e+09,1.603088527917861938e-01,-1.527569144964218140e-01,-4.106920004745163418e-06,1.283843608986512397e-02
6.710000000000000000e+02,1.759158791035071850e+09,1.601233929395675659e-01,-1.526231020689010620e-01,-1.191462552265454669e-06,1.284055651623733710e-02
6.720000000000000000e+02,1.759158791050330639e+09,1.603018045425415039e-01,-1.527404785156250000e-01,-2.262665718081802951e-06,1.283137714279686953e-02
6.730000000000000000e+02,1.759158791066004515e+09,1.599473357200622559e-01,-1.525104194879531860e-01,-3.982284596915672683e-06,1.284718016678636221e-02
6.740000000000000000e+02,1.759158791081936836e+09,1.599473357200622559e-01,-1.524071246385574341e-01,-5.821788359571411514e-06,1.283499746264082572e-02
6.750000000000000000e+02,1.759158791096703768e+09,1.598487347364425659e-01,-1.523390561342239380e-01,-3.753533058697548570e-06,1.284592833188706595e-02
6.760000000000000000e+02,1.759158791111809254e+09,1.593675017356872559e-01,-1.522780209779739380e-01,-1.246673319492303968e-06,1.284590714765885752e-02
6.770000000000000000e+02,1.759158791128101349e+09,1.599684655666351318e-01,-1.526512652635574341e-01,-4.293067459204188556e-06,1.284080833505245149e-02
6.780000000000000000e+02,1.759158791143204927e+09,1.596492081880569458e-01,-1.525221616029739380e-01,-4.955663433564392941e-06,1.284958505866676259e-02
6.790000000000000000e+02,1.759158791159012318e+09,1.597196310758590698e-01,-1.525831967592239380e-01,-1.759410415475422467e-06,1.284342852198134752e-02
6.800000000000000000e+02,1.759158791174068928e+09,1.600928753614425659e-01,-1.524493843317031860e-01,-2.327352016435412151e-06,1.284359119883162099e-02
6.810000000000000000e+02,1.759158791189376593e+09,1.599708050489425659e-01,-1.526043266057968140e-01,-4.070641138344310825e-06,1.285380299414068048e-02
6.820000000000000000e+02,1.759158791205379725e+09,1.595388650894165039e-01,-1.524118185043334961e-01,-3.089342184526558808e-06,1.284495708626695425e-02
6.830000000000000000e+02,1.759158791221407413e+09,1.597243249416351318e-01,-1.526630073785781860e-01,-2.210614101330222432e-06,1.284460944143340361e-02
6.840000000000000000e+02,1.759158791236993551e+09,1.595834791660308838e-01,-1.523108780384063721e-01,-2.653915764254164647e-06,1.284946615942243915e-02
6.850000000000000000e+02,1.759158791251672506e+09,1.595717370510101318e-01,-1.521981954574584961e-01,-3.731432652375343421e-06,1.285071713779217632e-02
6.860000000000000000e+02,1.759158791268114090e+09,1.599168181419372559e-01,-1.525010317564010620e-01,-3.919181989370186738e-06,1.284560007008002033e-02
6.870000000000000000e+02,1.759158791283497334e+09,1.596562415361404419e-01,-1.525198072195053101e-01,-2.838494971742435477e-06,1.284579761237926096e-02
6.880000000000000000e+02,1.759158791299066544e+09,1.596961468458175659e-01,-1.525174677371978760e-01,-4.973158882553581148e-07,1.284898214010178619e-02
6.890000000000000000e+02,1.759158791313921452e+09,1.598745584487915039e-01,-1.525644063949584961e-01,-3.878151663795790080e-06,1.285185779553416584e-02
6.900000000000000000e+02,1.759158791329470634e+09,1.597971022129058838e-01,-1.526207476854324341e-01,-6.011093142001789606e-06,1.283839866278008515e-02
6.910000000000000000e+02,1.759158791344160080e+09,1.598323136568069458e-01,-1.525245010852813721e-01,-4.471352541156281581e-06,1.284878044932484704e-02
6.920000000000000000e+02,1.759158791359353065e+09,1.598557829856872559e-01,-1.525080651044845581e-01,-6.377108221503506419e-06,1.285228550543342230e-02
6.930000000000000000e+02,1.759158791375123739e+09,1.599121242761611938e-01,-1.524799019098281860e-01,-2.250036871792891953e-06,1.284286808874303930e-02
6.940000000000000000e+02,1.759158791390351057e+09,1.598229259252548218e-01,-1.523249596357345581e-01,-2.646033919208954200e-06,1.283377184078647246e-02
6.950000000000000000e+02,1.759158791406335831e+09,1.597501486539840698e-01,-1.526418775320053101e-01,-1.170957744072380150e-06,1.284529419942889716e-02
6.960000000000000000e+02,1.759158791421436310e+09,1.599262058734893799e-01,-1.524423360824584961e-01,-3.867103336391107329e-06,1.284839121021796697e-02
6.970000000000000000e+02,1.759158791436314106e+09,1.599731594324111938e-01,-1.524986773729324341e-01,-1.770371146407615936e-07,1.283401175498456552e-02
6.980000000000000000e+02,1.759158791451584578e+09,1.596914529800415039e-01,-1.525362432003021240e-01,-5.919629870732023846e-07,1.285028943668426946e-02
6.990000000000000000e+02,1.759158791466603518e+09,1.597947478294372559e-01,-1.523625254631042480e-01,-9.437688806419143372e-07,1.285219767870586678e-02
7.000000000000000000e+02,1.759158791483151674e+09,1.599590778350830078e-01,-1.523226201534271240e-01,-4.449252061946143815e-06,1.285248122877792956e-02
7.010000000000000000e+02,1.759158791498109102e+09,1.598229259252548218e-01,-1.524963378906250000e-01,-1.660022570634830352e-06,1.284797091493376092e-02
7.020000000000000000e+02,1.759158791512794733e+09,1.596398204565048218e-01,-1.524752080440521240e-01,-4.329358904961952030e-06,1.284810897902911517e-02
7.030000000000000000e+02,1.759158791528425932e+09,1.597172766923904419e-01,-1.525127738714218140e-01,-4.840511404309562526e-06,1.286180942446188240e-02
7.040000000000000000e+02,1.759158791544348001e+09,1.595130413770675659e-01,-1.524540781974792480e-01,-2.243772539237221615e-07,1.284933161273717032e-02
7.050000000000000000e+02,1.759158791559484959e+09,1.597971022129058838e-01,-1.523836553096771240e-01,-1.361849717154068372e-06,1.286197929761713314e-02
7.060000000000000000e+02,1.759158791574793100e+09,1.596093028783798218e-01,-1.526442319154739380e-01,-7.470401766279606772e-06,1.284573705332250904e-02
7.070000000000000000e+02,1.759158791590921164e+09,1.599473357200622559e-01,-1.522827148437500000e-01,-1.683669695858141089e-06,1.283185617262242763e-02
7.080000000000000000e+02,1.759158791606133461e+09,1.594895720481872559e-01,-1.525785028934478760e-01,-1.518101737413231293e-07,1.284274125894538029e-02
7.090000000000000000e+02,1.759158791620592833e+09,1.597924083471298218e-01,-1.523719131946563721e-01,-1.789378211805909519e-06,1.285139443976406233e-02
7.100000000000000000e+02,1.759158791636682510e+09,1.597149372100830078e-01,-1.525010317564010620e-01,-9.911021382038753784e-07,1.283660648045579188e-02
7.110000000000000000e+02,1.759158791652118206e+09,1.598323136568069458e-01,-1.523953974246978760e-01,3.214780455221844759e-07,1.283536296317421693e-02
7.120000000000000000e+02,1.759158791667369127e+09,1.597548425197601318e-01,-1.523132324218750000e-01,-3.810330897235089255e-06,1.284737311380416275e-02
7.130000000000000000e+02,1.759158791683155298e+09,1.596820652484893799e-01,-1.524587720632553101e-01,-7.538259353470484173e-06,1.283506381228966854e-02
7.140000000000000000e+02,1.759158791699045420e+09,1.598909944295883179e-01,-1.524611264467239380e-01,-3.974395115140503894e-06,1.285467050554338526e-02
7.150000000000000000e+02,1.759158791714439631e+09,1.601844280958175659e-01,-1.525526791810989380e-01,-3.445903795177058488e-06,1.284642040065951327e-02
7.160000000000000000e+02,1.759158791729418039e+09,1.596539020538330078e-01,-1.522967964410781860e-01,-3.419060979398079250e-06,1.285999818760424733e-02
7.170000000000000000e+02,1.759158791744604349e+09,1.600107252597808838e-01,-1.524094790220260620e-01,-4.561275113120754386e-06,1.283443149510436060e-02
7.180000000000000000e+02,1.759158791760310888e+09,1.596867591142654419e-01,-1.524916440248489380e-01,-3.939690397188040838e-06,1.283991098968258714e-02
7.190000000000000000e+02,1.759158791775388718e+09,1.598111838102340698e-01,-1.523061841726303101e-01,-6.277720654920617887e-06,1.285431154126427666e-02
7.200000000000000000e+02,1.759158791791230679e+09,1.595553010702133179e-01,-1.525151133537292480e-01,-2.480468092239446781e-07,1.285178236132200093e-02
7.210000000000000000e+02,1.759158791806338310e+09,1.599614173173904419e-01,-1.524587720632553101e-01,-1.899814904351832570e-06,1.283689052359142380e-02
7.220000000000000000e+02,1.759158791822074890e+09,1.597125828266143799e-01,-1.524047851562500000e-01,-2.917385033441938628e-06,1.285042426334174863e-02
7.230000000000000000e+02,1.759158791837490082e+09,1.597853600978851318e-01,-1.524024307727813721e-01,-1.615825982587197617e-06,1.283960625114222848e-02
7.240000000000000000e+02,1.759158791852875710e+09,1.594308912754058838e-01,-1.522451490163803101e-01,-4.378258505851355999e-06,1.284510863410692760e-02
7.250000000000000000e+02,1.759158791868394852e+09,1.598628312349319458e-01,-1.523367017507553101e-01,-4.780554983272527225e-06,1.283159869914154115e-02
7.260000000000000000e+02,1.759158791884251595e+09,1.593393385410308838e-01,-1.522921025753021240e-01,-4.089617518228737441e-07,1.283970269360068875e-02
7.270000000000000000e+02,1.759158791899442196e+09,1.597196310758590698e-01,-1.522428095340728760e-01,-1.431256886351264404e-06,1.284513092420055784e-02
7.280000000000000000e+02,1.759158791915878773e+09,1.596280783414840698e-01,-1.522639244794845581e-01,-6.567995486360941472e-06,1.284377958221716125e-02
7.290000000000000000e+02,1.759158791930034637e+09,1.595341712236404419e-01,-1.522521972656250000e-01,-3.663881604322625087e-08,1.284102505304460760e-02
7.300000000000000000e+02,1.759158791946235895e+09,1.592853367328643799e-01,-1.522357612848281860e-01,-3.027809823556610971e-06,1.284185681732836516e-02
7.310000000000000000e+02,1.759158791962240219e+09,1.594707965850830078e-01,-1.522263735532760620e-01,-3.428535402689390975e-06,1.284514748439416487e-02
7.320000000000000000e+02,1.759158791977406263e+09,1.592994183301925659e-01,-1.522357612848281860e-01,-2.944204476337838082e-06,1.284339443560897874e-02
7.330000000000000000e+02,1.759158791992434978e+09,1.595646888017654419e-01,-1.522967964410781860e-01,-4.411404015242272256e-06,1.284616519181551973e-02
7.340000000000000000e+02,1.759158792007191181e+09,1.601281017065048218e-01,-1.523719131946563721e-01,-5.214398345807455152e-06,1.285485979622212963e-02
7.350000000000000000e+02,1.759158792022716999e+09,1.597431004047393799e-01,-1.522334069013595581e-01,-3.819774967057559042e-06,1.284144331283184476e-02
7.360000000000000000e+02,1.759158792038655519e+09,1.597618907690048218e-01,-1.521700322628021240e-01,-4.483862502032328065e-07,1.283552829788685117e-02
7.370000000000000000e+02,1.759158792054087400e+09,1.599355936050415039e-01,-1.521981954574584961e-01,-3.950724830044129358e-06,1.284631798891758270e-02
7.380000000000000000e+02,1.759158792069583416e+09,1.599215120077133179e-01,-1.521981954574584961e-01,-4.619622955100498913e-06,1.283791659493807753e-02
7.390000000000000000e+02,1.759158792085326672e+09,1.599778532981872559e-01,-1.521136909723281860e-01,-8.996090466015268271e-07,1.284215652916149801e-02
7.400000000000000000e+02,1.759158792101305008e+09,1.595787853002548218e-01,-1.521606445312500000e-01,-4.483955245737516604e-06,1.285261841100486004e-02
7.410000000000000000e+02,1.759158792118273973e+09,1.598792523145675659e-01,-1.522287130355834961e-01,-5.387939553515103099e-06,1.285150797086185778e-02
7.420000000000000000e+02,1.759158792132390261e+09,1.595482677221298218e-01,-1.523226201534271240e-01,-5.872268657668350287e-06,1.284420339879245761e-02
7.430000000000000000e+02,1.759158792148435354e+09,1.592501252889633179e-01,-1.523672193288803101e-01,-2.871635736847144962e-06,1.285094838516694440e-02
7.440000000000000000e+02,1.759158792163967133e+09,1.596045941114425659e-01,-1.522756665945053101e-01,-2.410971162852527731e-06,1.284914617639471186e-02
7.450000000000000000e+02,1.759158792179372549e+09,1.599215120077133179e-01,-1.524353027343750000e-01,-1.759405619235553503e-06,1.285907960058420806e-02
7.460000000000000000e+02,1.759158792194555759e+09,1.598346531391143799e-01,-1.523977369070053101e-01,-4.215765726705226838e-06,1.285383417329614801e-02
7.470000000000000000e+02,1.759158792210078955e+09,1.601703464984893799e-01,-1.523061841726303101e-01,-4.114794833906681190e-06,1.284148523681817589e-02
7.480000000000000000e+02,1.759158792224602938e+09,1.600811481475830078e-01,-1.523296684026718140e-01,-3.321251906117805445e-06,1.285084099290677469e-02
7.490000000000000000e+02,1.759158792240670443e+09,1.599614173173904419e-01,-1.523179262876510620e-01,-4.182625948261688379e-06,1.284982686919948318e-02
7.500000000000000000e+02,1.759158792256229877e+09,1.593933254480361938e-01,-1.521700322628021240e-01,2.883543864664295845e-07,1.285337417460861650e-02
7.510000000000000000e+02,1.759158792270859718e+09,1.597712785005569458e-01,-1.522146314382553101e-01,-2.104899321910036880e-06,1.285080463968036983e-02
